id_paciente,nome_paciente,cpf_paciente,telefone,genero,data_nasc,email,endereco_id_endereco
10943,Marcela da Costa,56048719310,+55 31 5426-3493,F,1956-12-05,bernardo96@example.org,1937
10944,Sr. Gael Henrique Viana,04837156975,+55 41 5609 7252,M,1989-07-25,brayanribeiro@example.com,18844
10945,Dr. Mateus da Costa,01873942613,0900 311 3727,O,1996-01-13,souzaisabelly@example.com,19535
10946,Ayla Freitas,01985673240,0800-628-3840,O,1995-02-21,helena57@example.net,12756
10947,Srta. Maria Pimenta,50196724325,+55 84 5532 6701,O,1999-06-06,mathiassa@example.com,7073
10948,Joana Novaes,19304287669,+55 41 6474 4071,M,1957-07-09,emanuel98@example.com,7660
10949,Milena Aragão,49287630178,+55 (021) 9683-7708,M,2005-07-23,fariasmirella@example.com,6181
10950,Heitor Rodrigues,91673802559,0500 527 0127,M,1950-05-13,lpeixoto@example.com,6379
10951,Luan Nascimento,06934172507,+55 (031) 1690 0252,M,1997-04-11,gjesus@example.net,4803
10952,Lívia Macedo,79601432507,+55 81 8374-0424,M,1979-08-24,isabelly46@example.com,8926
10953,Yasmin Cavalcante,98742306574,84 8982 5532,M,1977-02-15,mariana43@example.net,7561
10954,Dra. Manuela Nogueira,10743685920,84 5232-6320,O,1976-02-06,dmelo@example.com,13571
10955,José Pedro da Cunha,74316908510,21 6694-0014,M,1981-05-27,pietroribeiro@example.org,8072
10956,José Siqueira,53286901768,+55 (084) 3550-6589,M,1974-11-03,davi-luizandrade@example.net,5459
10957,Emanuelly Pacheco,21093675802,31 8564-4587,F,1998-01-31,casa-grandeemanuella@example.net,9908
10958,Maria Fernanda Siqueira,48502937197,84 4962-6907,O,1978-07-18,ana-julia35@example.org,2324
10959,Alícia Brito,23985014779,(031) 5190-9134,M,1998-07-03,caparecida@example.org,16587
10960,Dra. Agatha Aragão,37416820553,+55 21 4974 5706,M,2005-09-05,zda-cunha@example.com,2818
10961,Danilo da Mota,56719430866,+55 (031) 0106 8610,F,1961-04-07,dantesantos@example.net,13387
10962,Dr. Igor Sousa,58297314014,+55 61 7127 8362,M,1971-08-04,souzaemanuelly@example.net,7810
10963,Mariah da Cunha,72845316062,41 9278-7400,M,2001-10-10,bruno19@example.net,18193
10964,Caroline Ribeiro,40153786280,21 4944-2015,O,2002-06-18,zcosta@example.org,10245
10965,Sr. Davi Luiz Rios,10456379207,(011) 0539 1202,F,1969-04-03,tgoncalves@example.org,594
10966,Otávio Machado,06719852485,+55 (041) 0678 7962,F,2004-06-12,pmontenegro@example.org,4381
10967,Vitor Hugo Nascimento,87604293131,+55 51 4721 8699,M,2002-01-19,gael55@example.com,9166
10968,Sr. João Gabriel Casa Grande,04736812931,+55 (031) 2976-5432,F,1979-10-28,vitor72@example.net,2567
10969,Augusto Mendes,86347025108,81 8536-1077,F,1954-03-23,riosalice@example.com,4080
10970,Vitor Hugo Silva,50431298670,11 8799 7959,M,1949-03-30,brezende@example.net,19514
10971,Laís Carvalho,78326549100,(031) 8653 9125,M,1967-09-09,oliviacostela@example.org,16945
10972,Srta. Ana Laura da Rocha,61390452743,+55 (041) 4597 6465,F,1970-09-11,cavalcanteliz@example.org,3256
10973,Maria Fernanda Nascimento,53826149700,(084) 5387 8972,M,1981-02-25,anthony-gabriel36@example.com,13164
10974,Manuela Garcia,83950672168,61 3441 4132,O,1970-05-23,nicolas86@example.org,10133
10975,Elisa Novais,04957283141,31 3345-2592,M,1947-08-07,das-nevesvitoria@example.org,9682
10976,Augusto Souza,49587360265,+55 (081) 9389 3308,F,1958-01-31,stellacamara@example.com,4922
10977,Vitor Nunes,92845370610,+55 81 1871 0862,M,2004-08-07,erick53@example.org,5340
10978,Mirella Teixeira,35147296034,+55 71 5227-9602,F,2004-10-04,jose-pedromarques@example.com,17248
10979,Bella Almeida,17203564916,(084) 8316 0821,M,1987-07-19,ana-vitoria61@example.org,15526
10980,Giovanna Pires,59867213068,41 3572 8037,M,1946-03-11,fpastor@example.com,6403
10981,João Peixoto,81760543993,+55 51 0342 6729,F,1986-05-11,diogonovais@example.net,5955
10982,Luiz Felipe Mendonça,21480379603,(071) 4087-7871,F,1957-06-18,ogoncalves@example.net,13497
10983,Sophie da Cruz,14038625915,84 6068 8064,O,1971-12-30,luiz-felipe30@example.com,1286
10984,Ryan Fogaça,24560781958,+55 (021) 2770-8480,M,1974-01-09,maria-fernandamendes@example.org,2067
10985,Thiago da Costa,38521947682,+55 (061) 2224-0868,O,1949-08-29,lmacedo@example.com,14761
10986,Davi Luiz Andrade,63925401725,71 9723-4653,O,1998-07-13,ana-sophiaduarte@example.net,7360
10987,Lucca Barros,72046583108,+55 (061) 2606 3175,F,1979-08-16,pedro-miguelmartins@example.net,5513
10988,Gustavo Henrique Aparecida,19572648373,+55 (011) 7668-8133,F,1986-05-25,carolina10@example.net,14745
10989,Antony da Cruz,41697032869,(021) 1047-9028,O,1981-12-05,cpimenta@example.net,17973
10990,Enrico da Cunha,50894263765,84 2267 6969,O,1952-11-16,nmendonca@example.net,3553
10991,Lorena Rocha,31409286533,21 8535-1082,M,1961-11-13,thalesmendonca@example.com,1165
10992,Nathan Teixeira,16349057848,+55 51 0807 8790,F,1999-05-16,beatriz42@example.com,2980
10993,Bento da Cunha,95387026112,0500 938 5957,O,1979-04-14,hvasconcelos@example.org,10479
10994,Thiago Farias,01637942516,+55 41 0473 7590,O,1968-10-21,yagoferreira@example.net,11687
10995,Kamilly Sampaio,45109762830,+55 84 3936-8829,F,1977-05-12,ialves@example.org,19877
10996,Yago Vargas,42901756352,81 8937-8309,M,1962-06-23,guerrahadassa@example.com,8005
10997,Bernardo Silveira,51074826353,(021) 5774-3615,M,1947-04-11,gustavo04@example.com,2896
10998,Stella Aragão,52384976010,0500-960-3353,F,1984-01-09,eduardavasconcelos@example.com,16037
10999,Sr. João Vitor Moreira,78350942150,(051) 1723 6803,M,2001-12-04,emanuel08@example.com,9597
11000,Gustavo Pimenta,10693527480,0800-535-4232,O,1979-05-01,ana49@example.org,16284
11001,Catarina Marques,58462079365,+55 11 5532 9140,O,1966-01-08,da-mataalexandre@example.org,7514
11002,Gabriela Lopes,68725940120,(041) 9031 1784,O,1996-02-01,bernardo39@example.com,2932
11003,Hadassa Monteiro,05693148289,41 3739 2853,M,1992-08-01,lara18@example.net,2743
11004,Rafael Cunha,65821739446,+55 (081) 1801-1294,F,1989-12-12,bcavalcante@example.com,8763
11005,João Vitor Pastor,63091842703,+55 (071) 8763-1650,M,1987-10-11,larissa14@example.com,14573
11006,Dra. Milena Almeida,32508971677,(041) 7930 5385,O,2005-06-30,diogo74@example.org,6249
11007,Brenda Costela,46039158700,0900 884 6243,O,1956-10-03,antoniosiqueira@example.net,8028
11008,Dra. Maria Cecília Caldeira,27391854050,+55 51 4980 8985,O,1986-04-20,pedro-miguel21@example.net,10498
11009,Bryan Ramos,51978640366,84 2369 7890,O,1978-03-07,paulopastor@example.org,11812
11010,Sabrina Duarte,59820341779,(084) 4243 6199,M,1976-07-03,eduardo63@example.net,11481
11011,Ana Lívia Casa Grande,82370941588,+55 (021) 0443 7409,M,1987-04-15,nascimentomateus@example.org,8649
11012,Eduarda Jesus,52810376921,61 7396-1467,F,1963-01-24,goncalvesjade@example.net,19439
11013,Luiza Silveira,65491820776,51 4717 3118,O,1953-03-31,martinsstella@example.com,6168
11014,Gabrielly da Costa,69815072420,61 9805 7468,M,1960-03-13,henry40@example.net,19373
11015,Otávio Moraes,43769180240,(051) 2197 4228,F,1947-05-29,mariada-cunha@example.org,11285
11016,Ana Oliveira,45831627071,+55 (051) 5042-6985,M,2003-06-05,aragaomaria-liz@example.org,32
11017,Heloísa Souza,75201938612,+55 (011) 3207-0771,F,1979-04-10,benicio48@example.net,14982
11018,Ísis Gonçalves,98730416213,(071) 8389 9124,O,1984-11-22,josemachado@example.net,18449
11019,Srta. Elisa Santos,29145360707,+55 (061) 9068 9791,F,1989-08-25,davi-luizrocha@example.net,14179
11020,João Vitor Fonseca,51329674006,+55 (041) 2837 0933,M,1968-02-15,nalmeida@example.org,3657
11021,Srta. Ana Julia Martins,01769432850,+55 31 1504-9229,M,1990-05-23,fernandosilva@example.net,13058
11022,Kamilly Duarte,04391658224,11 9801 2468,O,1971-11-20,juannunes@example.org,18684
11023,Daniela Fonseca,90461523752,61 7466-8740,M,1994-11-01,yda-mota@example.org,15480
11024,Sr. João Felipe Viana,38592714664,(071) 0840 1418,O,1969-09-20,csa@example.com,4447
11025,Natália Ferreira,61073854280,11 7741 9091,M,1981-12-01,joaquim26@example.org,15911
11026,Evelyn Vargas,37601298540,11 1460-0239,F,1963-11-24,cgarcia@example.com,4773
11027,Dr. Nicolas Santos,54980312705,(081) 1396-2925,O,1991-05-24,nfonseca@example.com,4085
11028,Sophie Sousa,68410523744,+55 (031) 5155-3704,M,1983-11-08,xmonteiro@example.com,19757
11029,Alana Borges,14293670599,+55 84 7280-6687,F,1987-07-05,ecaldeira@example.com,551
11030,Nina Monteiro,89126354764,51 9582 3469,F,1965-08-11,freitastheodoro@example.net,13826
11031,Camila Leão,47532908160,(021) 1949-3807,F,2005-06-19,meloemanuel@example.org,2763
11032,Paulo Sousa,90364721561,11 3264-2513,M,1952-10-06,sousaana-livia@example.com,9597
11033,Emilly Azevedo,62458903738,+55 81 9613-5004,M,1990-01-01,maria-lauraabreu@example.net,3996
11034,Sr. Yago Marques,97416038510,+55 51 9734 9242,F,1966-01-09,maria-liz32@example.org,3776
11035,Nicolas Cavalcanti,69143702813,(041) 5939 4663,O,1954-03-11,tcamara@example.net,3778
11036,Pedro Miguel Cavalcanti,42187369013,+55 81 6781-8659,O,1985-03-04,milenaferreira@example.com,10843
11037,Srta. Kamilly Rocha,76054193848,+55 11 6354 1640,F,2006-06-13,marinacassiano@example.net,17858
11038,Diego Pimenta,80213745607,0900-201-5557,M,1977-08-20,lavinia94@example.net,15620
11039,Ísis Silveira,98602543115,+55 11 2407-4223,M,1991-05-21,aparecidaguilherme@example.org,7520
11040,Dom Vieira,17043265835,+55 41 0035-9534,M,1997-05-15,gomesgustavo-henrique@example.org,846
11041,Sra. Luna Campos,34870219514,+55 (071) 6017-9857,F,1983-12-05,mcamara@example.net,17706
11042,Stephany Ferreira,80715624911,+55 61 4028-3023,F,1950-09-23,melissacavalcante@example.com,15851
11043,João Pedro Camargo,01574862901,+55 51 6672 7461,F,1994-05-09,bernardomonteiro@example.org,11240
11044,Sr. Otávio Sá,81632507986,(041) 8563-1433,O,1953-05-04,nicolas09@example.org,9138
11045,Miguel Cassiano,18759246049,+55 (031) 2077-1216,F,1974-01-11,barbosamirella@example.org,13984
11046,Juliana Machado,48956320756,+55 (071) 5639-5763,O,1995-08-09,maria-julia56@example.com,9888
11047,Ana Lívia Pinto,01675249849,0900 083 0662,F,1983-02-23,raulmelo@example.org,4857
11048,Arthur Cunha,49815036793,+55 31 6811-4509,F,1994-11-02,camilaribeiro@example.net,17598
11049,Lorena Nogueira,46052138998,51 9928 9805,M,1950-09-07,ana-julia87@example.org,13116
11050,Mateus da Luz,74238015690,+55 (071) 1553 2892,F,1968-08-11,souzafernanda@example.org,357
11051,Dante Camargo,41297860322,(051) 4742-4338,O,1977-04-21,piresgael@example.com,4037
11052,Maitê Farias,76132854991,(041) 7225 5683,M,1974-12-11,almeidabella@example.com,3269
11053,Lara das Neves,47268930178,(041) 8039 1479,F,1957-05-28,rabreu@example.com,8622
11054,Marcos Vinicius Viana,61857923030,+55 61 6056-5387,O,1951-10-27,ana-cecilia23@example.net,16357
11055,Vinicius Barbosa,72685019430,+55 84 8661 8986,F,1983-02-14,maria-juliavieira@example.com,13685
11056,Maria Clara Borges,98730462169,(061) 7466-4304,O,1967-01-27,ana-livia65@example.org,16504
11057,Srta. Maria Fernanda Aragão,09478356283,(071) 3413-4584,M,1986-06-20,ferreiraluan@example.com,526
11058,José Pedro Siqueira,25706193452,+55 61 9878-4536,F,1957-08-12,joao-vitorcamara@example.net,12732
11059,Natália da Conceição,01476983593,(061) 1491-2486,M,2006-09-24,wsilveira@example.org,12978
11060,Sr. Ryan da Cunha,14896250702,+55 21 7864 4616,M,1997-04-29,freitaslarissa@example.org,6996
11061,João Felipe da Rocha,19258074602,+55 84 8351 1961,O,1987-02-09,rezenderodrigo@example.net,17617
11062,Sra. Maria Vitória Santos,35872614900,51 7896 0598,F,2000-07-11,esouza@example.org,6309
11063,Benicio da Paz,51807493601,61 8132-6834,F,2006-07-16,jrezende@example.net,10808
11064,Henrique Pacheco,75268914049,(041) 6448 2914,O,1955-06-20,lizsilva@example.net,18183
11065,Ísis Abreu,68245091324,+55 (071) 9917-0350,M,1968-02-12,aguerra@example.com,17453
11066,Amanda Sales,69127850420,21 8789 8900,F,1965-08-18,das-nevesdanilo@example.org,14057
11067,Rodrigo Costela,36194028505,+55 81 1550-6162,M,1984-08-27,leo44@example.org,13604
11068,Luan Montenegro,61805394215,+55 61 7231 8200,O,1963-06-13,beatriz66@example.com,16325
11069,Jade Souza,89510734241,+55 51 5030 9686,M,1960-06-15,silvaanthony@example.net,7814
11070,Alícia Pinto,05294813750,+55 11 8100-0057,F,2003-04-22,acamargo@example.org,2056
11071,Davi Azevedo,12503784607,21 0354-0263,O,1961-09-24,silveiraantonella@example.net,1512
11072,Alexia Castro,20379461803,+55 71 4160 4948,O,1986-12-16,bbrito@example.com,5269
11073,Ana Júlia das Neves,34827159041,31 8134-8859,F,1972-11-01,ana-carolina77@example.net,7886
11074,Noah Carvalho,53072894647,51 5609 4225,M,2000-11-03,isabella19@example.org,7578
11075,Sr. Henrique Sampaio,85273461928,+55 (071) 3770-7444,O,1966-07-07,faragao@example.com,17244
11076,Evelyn Pereira,90724516867,(081) 6533-2168,O,1995-11-20,silveirarafaela@example.org,8808
11077,Ana Clara Melo,50146328906,51 0368 5350,M,1967-10-12,pereiramiguel@example.org,7531
11078,Antony Moura,59280614398,31 5827 5836,M,1985-03-03,dfogaca@example.net,5970
11079,Alexia Porto,75309864148,(021) 9196 6907,O,1958-05-23,maria-alicepeixoto@example.com,18188
11080,Laís Moreira,37420896178,61 6362 4565,M,1951-07-15,ncastro@example.org,15052
11081,Eloá Viana,03974128603,61 1376 0553,M,1991-06-28,marina26@example.com,14976
11082,Pietro Correia,47690182313,+55 84 8311-1527,F,1984-08-15,aaparecida@example.com,1355
11083,Luana Cavalcanti,25907164352,(081) 2397-1466,F,1960-06-01,pireslaura@example.org,14892
11084,João Cunha,41392086787,+55 61 4846 2052,F,1970-06-18,rfonseca@example.com,13044
11085,Pedro Henrique Cardoso,79351246043,+55 51 6770 0758,O,1965-07-05,antony95@example.com,4484
11086,Matheus Fogaça,51642897337,+55 21 2966-2784,F,2004-12-17,uramos@example.org,6548
11087,Nina Nunes,86372954109,21 5122 8721,O,1965-05-21,wvargas@example.com,3628
11088,Dr. Davi Lucca Porto,30852614942,(084) 2576 9484,O,1966-08-13,nina19@example.com,11473
11089,Allana Silveira,75163084984,(081) 8594 5166,F,1944-06-12,caleb12@example.net,7377
11090,Ana Vitória da Mota,94583160739,(071) 8771-3038,F,2006-09-18,moreirakaique@example.net,16253
11091,Vitor Gabriel Pires,89432607500,0800-848-8701,O,1990-07-17,cirinoesther@example.net,19636
11092,Leonardo Casa Grande,04782693150,21 7657-2721,O,1976-03-22,acavalcanti@example.net,5861
11093,Sr. Ravi Porto,38570462107,+55 21 6177-4877,F,1997-12-28,lorenzo24@example.net,5371
11094,Vitória Teixeira,92174608340,(041) 1646-7449,F,2005-08-30,bmelo@example.net,15534
11095,Bruno Sales,02895417350,21 4484 2174,F,2003-05-27,luigi99@example.net,14464
11096,Fernanda Aragão,80261759485,+55 31 8826-2364,F,1948-02-17,andradealice@example.org,5970
11097,Aurora Porto,56913024851,51 6583 2769,O,1982-05-21,ypereira@example.org,5745
11098,Cauã Lopes,82751693482,+55 (084) 4646-2227,F,1997-07-13,cavalcantiisaac@example.org,14438
11099,Bárbara Brito,02789346178,+55 11 9167 5954,O,1968-02-07,bruno03@example.com,16454
11100,Dr. Nicolas Moreira,74831650900,0500 220 2052,O,1952-02-13,mathias28@example.com,14759
11101,Ana Luiza Monteiro,36105987439,+55 (031) 6905-5061,F,1973-03-05,agatha95@example.org,6610
11102,Ana Vitória Nunes,48951736075,+55 (081) 3417 0523,F,1989-06-30,pereiracecilia@example.org,6861
11103,Raquel Costa,48697250102,(071) 4235-0730,F,1953-04-01,almeidaaugusto@example.net,16182
11104,Clarice Santos,20914753606,+55 11 7892 8841,F,1947-10-29,oliver07@example.net,5954
11105,Natália Rios,62931874078,+55 (041) 1865 1536,F,2006-01-07,benicio24@example.com,11444
11106,Davi Lucas Macedo,81235974600,+55 (011) 4711-2246,M,1966-01-04,jade94@example.org,5208
11107,Dr. Enzo Nogueira,83092547179,81 4511 5036,M,1947-10-22,enzo63@example.com,4772
11108,Danilo Costa,20568497392,(084) 1821-4720,F,1949-06-17,franciscosiqueira@example.org,1724
11109,Sra. Laura Casa Grande,53826071417,+55 (084) 6847 7127,F,1968-08-01,emanuel67@example.org,4241
11110,Thomas Barbosa,61379280559,(051) 6235 1436,M,1980-02-18,jose-miguelsilva@example.org,18047
11111,Sr. Leonardo Siqueira,26347590107,+55 (041) 7264-5629,M,1997-08-02,enrico21@example.com,7759
11112,André Cirino,52841097676,84 8123-5111,F,1962-07-25,laraujo@example.net,7002
11113,Isabella Lima,47362159846,31 1194-2298,O,1953-03-29,danielgoncalves@example.org,9448
11114,Aurora Câmara,94170635299,+55 84 4108-4871,F,1955-12-06,drocha@example.com,12545
11115,Dra. Ágatha Rocha,64392705161,11 8396 4500,O,1964-04-02,josue08@example.org,7461
11116,Ana Beatriz Souza,27849063104,31 7460 2202,F,1997-07-31,correiamatheus@example.org,6755
11117,Caroline Araújo,90518374297,(081) 1287 0581,M,2006-02-26,diogo82@example.net,1314
11118,Mirella Siqueira,30927158450,+55 51 9105 8980,F,1997-09-25,ana-clarada-mata@example.net,2562
11119,Sr. Augusto Oliveira,52637984155,21 4790-1297,O,1967-12-27,qfernandes@example.com,12797
11120,Maya Gomes,34068175217,(041) 5894 2560,F,1991-10-18,lopesjoana@example.com,7582
11121,Pietra Moreira,82195063777,(081) 0300 8940,F,2004-06-09,rhavicirino@example.org,11741
11122,Bianca Nogueira,81695047249,(084) 3750-8096,M,1947-03-29,caparecida@example.com,676
11123,Srta. Lavínia Costela,91572038497,0900 346 3703,O,1999-01-24,araujorebeca@example.org,5957
11124,Maysa Moreira,62503948189,(051) 8358 4181,M,1959-10-27,rodrigo82@example.net,6758
11125,Dra. Joana Brito,80653729103,51 1397 7771,F,1966-04-29,daniel92@example.com,14756
11126,Dante Almeida,09765238177,+55 (081) 5239 4412,M,1988-05-01,benicio89@example.org,1045
11127,Sr. Pedro Peixoto,93872615068,+55 (041) 1669-5788,O,2004-04-12,bviana@example.com,4112
11128,Ravi Lucca Fonseca,79023864565,(011) 5399-4393,M,1947-04-04,ceciliapacheco@example.org,170
11129,Benjamim Cunha,09327581695,(071) 5733 4439,F,1994-01-28,arthursa@example.net,14845
11130,Gabriela Aparecida,89237450141,(084) 8545-8824,M,1964-11-19,cavalcanterafael@example.net,17387
11131,Camila da Paz,91782635068,(011) 5281 6978,M,1945-09-15,ana-julia76@example.net,7318
11132,Stella Sá,50423679180,+55 (041) 5025 3871,M,1990-02-20,albuquerquestephany@example.net,15057
11133,Luigi Rezende,74069312803,+55 81 5320 6907,M,2003-03-04,da-pazhenrique@example.org,4669
11134,Ana Cecília Ferreira,17892430687,41 4322 3339,F,1950-07-08,hpinto@example.net,1880
11135,Gabriela Andrade,54789620158,0900 099 3041,O,1974-03-31,calebevasconcelos@example.org,8208
11136,Mateus Novais,56829401305,0900-221-1401,O,1965-06-26,portomaria-vitoria@example.com,5057
11137,Carolina da Luz,58742301904,+55 (031) 3022 3922,F,1949-12-22,stephany59@example.com,9777
11138,Antony Martins,34572186928,0900-888-5478,F,1960-09-27,mendoncarhavi@example.com,14952
11139,Rebeca Dias,93106452889,41 7794 7040,O,1990-07-29,carvalholorena@example.net,3676
11140,Pedro das Neves,83650194775,0500 155 3951,M,1960-05-08,maria-fernanda10@example.net,9990
11141,Letícia Duarte,54308912741,+55 (071) 4439-3852,M,1992-12-08,enunes@example.net,2115
11142,Dra. Luana da Mata,84917065348,(061) 0472-5356,M,1998-08-31,tcampos@example.com,10813
11143,Sr. Josué Silveira,31820976440,+55 31 3961 2512,O,1965-09-02,isis89@example.com,17324
11144,Rafael Fogaça,46270951399,(051) 8783-5888,F,1964-11-24,asiqueira@example.net,17424
11145,Ryan Camargo,24918730604,21 7869-8118,F,1968-06-21,souzaleonardo@example.com,14548
11146,Diogo Cunha,45192763819,81 0441-4915,M,1970-03-29,jose-miguel95@example.net,9954
11147,Davi Miguel Novaes,50847961249,+55 84 0836 4585,F,1973-06-29,hadassasiqueira@example.com,7381
11148,Vitor Hugo Cassiano,68374291087,+55 81 1231-4092,F,1985-01-11,jaragao@example.net,6308
11149,Erick Rodrigues,71329540670,84 2079 0686,O,1992-05-31,sousaleonardo@example.net,3648
